Acute_oral_toxicity,group,smiles
1.446,training,C=C(C)C(=O)OC=C(C)C
3.2839999,training,C=C(OP(=O)(OC)OC)P(=O)(OCC)OCC
4.3990002,training,CCOC(=S)SCSSCP(=O)(OCC)OCC
4.3249998,training,CCOP(=O)(OCC)SC(P(=O)(OCC)OCC)(P(=O)(OCC)OCC)P(=O)(OCC)OCC
4.007,training,COP(=O)(OC)SC(P(=O)(OC)OC)=P(OC)(OC)OC
4.2839999,training,CCOP(=S)(CC)SCSc1ccc(Cl)cc1
3.2479999,training,CCCSP(C)(=S)Oc1ccc(Cl)cc1Cl
2.799,training,CN(C)P(=O)(OC=C(Cl)Cl)c1ccc(Cl)cc1
2.066,training,CC1CN(CCO)CC1C
2.6670001,training,CCOC(C(=N)N1CCCC1)c1ccccc1
3.26,training,CCC1OP(=S)(Cl)OC2CCCCC12
2.2839999,training,C=CCOc1ccccc1C(=O)NCCO
2.335,training,C=CCOc1ccccc1C(=O)NC1CCCCC1
2.8559999,training,C=CCOc1ccccc1C(=O)N(CC)CC
2.4430001,training,C=CCOc1ccccc1C(=O)N(C)C
2.1170001,training,CC(C)NCCCN(C)C
2.0339999,training,O=C(CCCCC(=O)OCC1CC=CCC1)OCC1CC=CCC1
3.1029999,training,CCCSP(C)(=S)SCC(=O)OCC
2.0020001,training,CNC(=O)c1cc(-c2ccccc2)ccc1OCCO
1.566,training,CCC(CC)COCCOCCCN1C(=O)C2C3C=CC(C3)C2C1=O
3.5309999,training,O=C(/C=C/C(=O)OCCCl)OCCCl
3.6129999,training,CCOP(=S)(OCC)S/C(=C/C(=O)OC)C(=O)OC
1.9809999,training,CCCCCCCCCC1(C)OCC(COC(N)=O)O1
2.178,training,CCCCCCOC(COCC(OCC)OCCCCCC)OCC
2.0550001,training,CCOCCC=O
1.819,training,CC(=O)NC(=O)C(Cl)(Cl)Cl
2.313,training,O=C(/C=C/c1ccccc1O)OC(=O)/C=C/c1ccccc1O
1.874,training,CC(C)(C)c1ccc(C(=O)OCC(Cl)(Cl)Cl)o1
2.4000001,training,O=C(OCC(Br)(Br)Br)c1ccco1
2.608,training,O=C(OCC(Cl)(Cl)Cl)c1ccco1
4.3639998,training,CCC(C)C(=O)OC1CCC2(C)C3CC(O)C4C5(O)C(CC42OC13O)C1CN2CC(C)CCC2C(C)(O)C1C(O)C5OC(=O)C(C)(O)CC
3.016,training,CCC(C)(C)OC(=O)Nc1ccco1
2.0239999,training,CCCOC(=O)Nc1ccco1
1.704,training,CC1CCC2C(C)C(=O)OC3OC4(C)CCC1C32OO4
1.918,training,NC(=O)Nc1cccc2c3c([nH]c12)CCCC3
2.836,training,CCc1nn(-c2ccc(F)cc2)c2c(=O)[nH]ccc12
2.1489999,training,Cc1ccc(NCCCc2ccccc2)cc1
3.6670001,training,CCOP(=O)(O)Sc1ccc(C)cc1
1.793,training,CCCCCCCc1ccc(C)cc1O
1.7309999,training,CNS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl
1.7410001,training,CCCCCCCCc1ccc(C)cc1O
2.7780001,training,CC(NCCCCc1ccccc1)C(O)c1ccc2c(c1)CCS2
3.1989999,training,O=C/C=C/C1CO1
1.918,training,O=C(OCC1C=CCCC1)C1CC=CCC1
2.1240001,training,OCC(O)C1CC=CCC1
3.451,training,NC(=S)C1CC=CCC1
3.1159999,training,CCOC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC
2.3610001,training,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)c1ccc([N+](=O)[O-])cc1
2.3280001,training,Nc1nc2cc(Br)ccc2o1
2.5280001,training,Nc1nc2c(Cl)cccc2o1
2.6140001,training,Nc1nc2cccc(Cl)c2o1
2.2149999,training,COc1ccc2oc(N)nc2c1
2.2620001,training,Cn1c(=N)oc2ccc(Cl)cc21
2.2620001,training,CNc1nc2cc(Cl)ccc2o1
1.9400001,training,COC(=O)CCC(Cl)C(C)=O
1.6569999,training,c1cc(CC2CO2)cc(CC2CO2)c1
1.655,training,C=CCO/C=C/COC(C)=O
1.51,training,CCC(C)(C)C1(C(C)(C)CC)CO1
1.95,training,CC(C)C(Br)C(=O)OCC(Br)(Br)Br
2.319,training,CC(C)C(Br)C(=O)OCC(Cl)(Cl)Cl
3.6619999,training,COP(=O)(OC)ON1C(=O)c2cccc3cccc(c23)C1=O
4.3839998,training,COP(=S)(OC)SCSc1ccccc1Cl
3.668,training,COP(=S)(OC)SCSc1cccc(Cl)c1Cl
4.0760002,training,CCCOP(=O)(OC=C(Cl)Cl)OCCCl
3.8900001,training,COP(=O)(OC)OC(Cl)C(Cl)(Br)Br
2.1259999,training,O=P(OCCCl)(OCCCl)OC1CCC(C(Br)CBr)CC1Cl
2.3050001,training,CC(=O)Nc1ccc2c(c1)sc1ccccc12
1.992,training,CCOCCOCCOc1ccccc1
3.138,training,CCC/N=C(/C(OCC)c1ccccc1)N1CCCCCC1
2.158,training,CC(=O)C1(C)C(C)(C)c2ccc(C)cc2C1(C)C
2.619,training,CCCNC(=N)C(OCC)c1ccccc1
1.771,training,CC(=O)Nc1cccc2c3c([nH]c12)CCCC3
3.1689999,training,CCCC/N=C(\NCCCC)C(OCC)c1ccc(Cl)cc1
3.8,training,CCC/N=C(\NCCC)C(OCC)c1ccc(Cl)cc1
3.441,training,CCC/N=C(\NCCC)C(OCC)c1ccccc1
3.4530001,training,C=CCN(CC=C)c1ccc(OC(=O)NC)cc1
2.4349999,training,CC(C)C(Br)C(=O)OC(C)C(Cl)(Cl)Cl
3.2160001,training,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl
1.7970001,training,CC(C)(N1CC1C#N)N1CC1C(N)=O
3.964,training,CCSP(=O)(Oc1cnn(C)c(=O)c1OC)OC(C)C
1.762,training,O=C(CN1CCNCC1)NC1CCCCC1
1.449,training,CC(C)=CCC/C(C)=C/CC/C(=C/CC/C(C)=C\CO)CO
2.138,training,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1
2.744,training,O=[N+]([O-])C(F)(COCC(COCC(F)([N+](=O)[O-])[N+](=O)[O-])(N(F)F)N(F)F)[N+](=O)[O-]
1.786,training,NNC(=O)OC1CC2CCC(C1)N2C(=O)Oc1ccccc1
3.8440001,training,CCCCC(C)(C)C(O)/C=C/C1C(O)CC(=O)C1CCCC/C=C/C(=O)OC
2.506,training,CCCCc1ccc(C(=O)c2ccccc2F)cc1
2.2309999,training,COc1ccccc1/C=N/c1ccccc1C(=O)O
2.47,training,CC1CCC=C2N(C)C=C(C(N)=O)C(=O)N21
2.5810001,training,CCSc1nnc(C(C)(C)C)c(=O)n1N
1.566,training,CC(C)c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1
2.313,training,CC(C)(C)c1cc(CCC(=O)NCCN)cc(C(C)(C)C)c1O
2.3150001,training,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
4.2080002,training,CSc1nc(C(C)(C)C)nn1C(=O)N(C)C
3.7809999,training,CNC(=O)Oc1ccc(NC(=O)C(F)(F)Cl)c(C)c1
1.891,training,CCCCS(=O)(=O)NC1CCCCC1
1.758,training,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O
3.451,training,CCC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(C)nc21
2.2449999,training,Cc1cc(-n2c(C)nc3ccccc3c2=O)n(-c2ccccc2)n1
1.446,training,Nc1ccc(O)c2c1C(=O)c1c(N)c(Br)cc(O)c1C2=O
3.5050001,training,CC(=O)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
2.2590001,training,CCC(C)c1ccc2ncccc2c1
3.905,training,COc1ccc2c(c1)c(CC(=O)Oc1ccccc1C(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
4.0190001,training,N#Cc1ccc(F)cc1C#N
2.592,training,Nn1cnc2cc3ccccc3cc2c1=O
2.7019999,training,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
3.858,training,CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2
1.939,training,CC(=O)OCC(C(OC(C)=O)c1ccccc1)[N+](=O)[O-]
2.256,training,CCN(COC(C)=O)N=O
2.2049999,training,CCCN(COC(C)=O)N=O
2.184,training,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
1.691,training,Nc1nc(N)nc(NC2CC2)n1
2.1429999,training,CCCOC(=O)COc1cccc(C(C)(C)C)c1
4.2199998,training,CCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1
3.9349999,training,CCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1
3.6989999,training,CCCCCCCCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1
2.1259999,training,CCCC(Cn1cncn1)c1ccc(Cl)cc1Cl
3.4430001,training,CCCCCCCCCCOC(=O)Cc1ccc(N(CCCl)CCCl)cc1
2.1800001,training,COc1ccccc1OC(=O)C(C)c1ccc(CC(C)C)cc1
1.51,training,CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
1.854,training,CC(C)(C)C(=O)CCc1ccc(Cl)cc1
2.6199999,training,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3s2)cc1
2.1860001,training,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1
1.83,training,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C
2.131,training,CCC1NC(=O)c2ccccc2O1
2.207,training,C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C
5.3189998,training,CNC(=O)O/N=C1/SCC(=O)NC1(C)C
5.0320001,training,CC1/C(=N\OC(=O)N(C)SC(Cl)(Cl)Cl)SCC(=O)N1C
3.927,training,Oc1ccc(-c2ccccc2)cc1CN1CCCC1
3.98,training,COc1ccc(-c2ccccc2)cc1CN1CCCC1
3.95,training,Oc1ccc(-c2ccccc2)cc1CN1CCCCC1
3.96,training,CCN(CC)Cc1cc(-c2ccccc2)ccc1O
3.9719999,training,CCOc1ccc(-c2ccccc2)cc1CN1CCCC1
3.8269999,training,CC1(C)[C@@H](C(Br)C(Br)(Br)Br)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1
3.0780001,training,CNC(=N)NC(=O)Nc1c(C)cccc1C
1.538,training,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21
3.368,training,CNC(=O)Sc1ccc(OS(C)(=O)=O)cc1
1.268,training,C=COCCOCCOCC(=O)OC
2.444,training,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl
2.6199999,training,ClCNc1cc(Cl)ccc1Oc1ccc(Cl)cc1
2.006,training,CCCCO[Si](OCCCC)(OCCCC)N(C)C1CCCCC1
1.153,training,CC(C)c1noc2nc(C(C)(C)C)ncc12
2.276,training,CC(Cc1ccc(C(C)(C)C)cc1)CN1CCCCC1
1.933,training,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1
4.704,training,COP(=S)(OC)SC(C)N1CC(=O)C(=O)C1
2.8199999,training,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
2.78,training,CC(Cc1ccccc1)N(C)C(=O)Cn1nc(-c2ccccc2)ccc1=O
2.641,training,CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1
2.0050001,training,CC(Cc1ccc(C(C)(C)C)cc1)CN1C[C@H](C)O[C@H](C)C1
3.425,training,CC(C(=O)O)c1ccc2c(c1)C(=O)Cc1ccccc1O2
5.4569998,training,CC(C)=CC(=O)OC1CCC2(C=O)C3CCC4(C)C(c5ccc(=O)oc5)CCC4(O)C3CCC2(O)C1
2.448,training,CC(C(=O)O)c1cccc2c(-c3ccccc3)coc12
2.302,training,CCC/C=C/C(OCC)OCC
2.372,training,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1
2.529,training,CCCc1c(O)cccc1O
2.066,training,CN(C)c1ccc(-c2nc(=O)n(C)nc2-c2ccc(N(C)C)cc2)cc1
1.475,training,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1
2.684,training,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1
2.743,training,COc1ccc2c(c1)c(CC(=O)Oc1ccc(NC(C)=O)cc1)c(C)n2C(=O)c1ccc(Cl)cc1
2.1010001,training,CCS(=O)(=O)Oc1ccc2c(c1)C(C)(C)CO2
2.9579999,training,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)n1
1.7589999,training,CC1CC=CCC1COC(=O)CCCCC(=O)OCC1CC=CCC1C
1.809,training,CC(C)=CCOC(=O)c1ccccc1O
2.365,training,CCN1CCCC1CNS(=O)(=O)c1cc(Cl)c(N)cc1OC
2.437,training,CC(=O)C(Cl)C(=O)OC(C)c1ccccc1
2.437,training,CC(c1ccccc1)N(C)N=O
1.929,training,CN(N=O)C(C)(C)c1ccccc1
2.5250001,training,CN1Cc2ccccc2C(=O)c2cc(CC(=O)O)ccc21
3.4719999,training,CN(SSN(C)C(=O)O/N=C1\CSCCS1)C(=O)O/N=C1\CSCCS1
3.7639999,training,C/C(=N/OC(=O)N(C)SSN(C)C(=O)O/N=C(/C)SCCC#N)SCCC#N
3.6129999,training,CCOP(=S)(Oc1cnn(C)c(=O)c1SCC)OC(C)C
2.516,training,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl
3.9319999,training,O=[N+]([O-])C(Br)(Br)CO
3.6240001,training,CCC1=CSC(S)N1
2.576,training,N#CC1OC1C#N
1.66,training,NS(=O)(=O)OCC(Cl)(Cl)Cl
2.6860001,training,O=[N+]([O-])c1cc2c(ccc3ccccc32)o1
2.1429999,training,CC(C)N1C(=O)N(c2ccccc2)CS/C1=N\C(C)(C)C
2.2909999,training,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
2.3989999,training,C=C(C#N)CCO
2.539,training,C/C(CC(=O)OC(C)(C)C)=N\Nc1ccc(N2CCOCC2)nn1
3.2060001,training,O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1
2.365,training,CSc1nnc(C2(C)CC2(Cl)Cl)c(=O)n1N
4.1370001,training,CN(N=O)c1cccnc1
4.5599999,training,CSC(C)(C)/C=N/OC(=O)N(C)SN(C)Cc1ccccc1
4.447,training,CCCCN(CCCC)SN(C)C(=O)O/N=C/C(C)(C)SC
2.1199999,training,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
4.2360001,training,CCCCC(C)(C)C(O)/C=C/C1C(C)CC(=O)C1C/C=C/CCCC(=O)O
2.441,training,Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O
2.6110001,training,C/C(=N\NCCC1CCCCC1)C(=O)O
3.829,training,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1
1.652,training,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl
2.4949999,training,FC(F)(F)c1cccc(/N=C/c2cccnc2)c1
1.7589999,training,COc1cccc(/C=N/c2c(C)n(C)n(-c3ccccc3)c2=O)c1
2.4100001,training,Cc1cc(C(=O)c2ccccc2)ccc1/N=C/c1ccc(OCCC(C)C)cc1
2.2639999,training,Cc1cc(C(=O)c2ccccc2)ccc1/N=C/c1cccc(OCCC(C)C)c1
4.8119998,training,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O
3.97,training,CCCCC(C)CC(O)/C=C/C1C(O)CC(=O)C1CC(=O)CCCCC(=O)OC
3.711,training,CC(C)/N=C1\S/C(=N/OC(=O)N(C)SN(C)C(=O)O/N=C2/S/C(=N\C(C)C)SC2(C)C)C(C)(C)S1
4.618,training,CC/N=C1\S/C(=N/OC(=O)NC)C(C)(C)S1
4.4910002,training,CNC(=O)O/N=C1/S/C(=N\C(C)C)SC1(C)C
3.2739999,training,CC(C)/N=C1\S/C(=N/OC(=O)N(C)SC(Cl)(Cl)Cl)C(C)(C)S1
3.9630001,training,CNC(=O)O/N=C1/S/C(=N\C(C)(C)C)SC1(C)C
5.1859999,training,CNC(=O)O/N=C1/S/C(=N\N(C)C)SC1(C)C
2.806,training,O=C(Nc1nc(-c2ccccc2)cs1)OCC(Cl)(Cl)Cl
2.2869999,training,CCNCc1cc([N+](=O)[O-])ccc1O
2.053,training,Cc1nc(N)cc(SCc2ccc[n+]([O-])c2)n1
2.5799999,training,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
2.5539999,training,C=COP(=O)(OCC)OC(CCl)c1cc(Cl)c(Cl)cc1Cl
2.151,training,C=CCOC(=O)CC(C)CC(C)(C)C
2.3900001,training,Cc1nn(C)c(OCC(=O)c2ccccc2)c1C(=O)c1ccc(Cl)cc1Cl
1.413,training,COc1ccc(/C=C/C(=O)OCCC(C)C)cc1
1.7640001,training,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F
2.3829999,training,Cc1ccccc1C(=O)NC1=NCCS1
4.4660001,training,CCOP(=S)(Oc1cnn(C)c(=O)c1)OC(C)C
2.5450001,training,CS(=O)(=O)NC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
1.707,training,CCCCC(CC)COS(=O)(=O)O
2.6059999,training,CC(C)Cc1cccc2c(CC(=O)O)cccc12
3.0999999,training,Cc1ccccc1CNC1=NCCS1
3.598,training,C1CCC(CNC2=NCCS2)CC1
4.573,training,CCOc1c(OP(=S)(OCC)OC(C)C)cnn(C)c1=O
2.174,training,CC(SCC(=O)O)c1ccc2c(c1)Cc1ccccc1-2
2.365,training,Cc1cc2c(cc1C)C(=O)c1n[nH]nc1C2=O
1.688,training,COc1ccc(C(=O)N2CCCC2=O)cc1
1.2539999,training,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1
1.5700001,training,CC(=O)c1ccc2c(c1)C(=O)C1(CC1)O2
4.9699998,training,CCOP(=S)(Oc1cnn(CC)c(=O)c1OC)OC(C)C
4.6240001,training,CCCCCn1ncc(OP(=S)(OCC)OC(C)C)c(OC)c1=O
2.7160001,training,CS/C(C)=N\OC(=O)N(C)SN(C(C)C)P1(=S)OCC(C)(C)CO1
1.755,training,CS/C(C)=N/OC(=O)N(C)SN(C1CCCCC1)P1(=S)OCC(C)(C)CO1
1.98,training,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CCC2C3CCC4=CC(=O)CC[C@]4(C)C3[C@@H](O)C[C@@]21C
3.244,training,Cc1ccc2c(c1)CC(=O)c1cc(C(C)C(=O)OCCOCCO)ccc1O2
2.2820001,training,CC1CN(C(=O)Cn2c(=O)sc3ccccc32)CC(C)O1
2.4449999,training,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
2.7360001,training,C=CCOC(=O)OC(=C)C(=O)OCC=C
1.808,training,O=C(OCc1ccccc1)c1sc(Cl)nc1C(F)(F)F
2.3959999,training,CCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1-n1cccc1
2.425,training,CCCC(=O)OC(=C(Cl)Cl)P(=O)(OC)OC
3.0829999,training,CCCN(CCC)C(=O)C(CCC(=O)OCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1
3.296,training,CCCN(CCC)C(=O)C(CCC(=O)NCCCOC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12)NC(=O)c1ccccc1
2.194,training,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
1.925,training,CN(c1ccc2c(O)c(N=Nc3ccc4c(S(=O)(=O)O)cccc4c3S(=O)(=O)O)c(S(=O)(=O)O)cc2c1)c1nc(Cl)nc(Cl)n1
2.3299999,training,CCc1ccccc1/C=C/C(=O)S
1.841,training,O=C1/C(=N/Nc2cc([N+](=O)[O-])ccc2O)C(S(=O)(=O)O)=Cc2cc(S(=O)(=O)O)cc(Nc3nc(Cl)nc(Cl)n3)c21
2.5539999,training,Cc1ccc(/N=C/NSN(Cc2ccccc2)Cc2ccccc2)c(C)c1
2.5090001,training,NC(=O)c1cc(C(=O)CBr)ccc1O
1.7819999,training,O=NN1CCSC1
2.1659999,training,C#CCO/N=C1\CC2CCC1(C)C2(C)C
2.234,training,COc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1OC
2.319,training,OCC(O)Oc1ccc(Cl)cc1Cl
1.961,training,CC1(C)SCN(C(=O)C2(Oc3ccc(Cl)cc3)CCCCC2)C1C(=O)O
2.4790001,training,CCCC1=NN(c2ccccc2)C(=O)C1C=O
2.01,training,CCC/C(=N/OCC)C1=C(O)CC(CC(C)SCC)CC1=O
2.4690001,training,CC(N)C1CCC(c2ccccc2)CC1
3.954,training,CC(C)CO/N=C/C1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
3.2980001,training,CCCOP(=O)(SCCC)SCCC
2.5079999,training,CN1CC(CC(C#N)C(N)=O)CC2c3cccc4[nH]cc(c34)CC21
2.9860001,training,Cc1cn(-c2c(Cl)cccc2Cl)c(N)n1
2.846,training,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
1.6670001,training,N#C/C(=N\OCC1OCCO1)c1ccccc1
1.852,training,O=P(CCn1c(Cc2ccccc2)nc2ccccc21)(OCCCl)OCCCl
3.973,training,CC(=O)OCC12CC(O)C(C)=CC1OC1C(O)C(O)C2(C)C12CO2
2.5369999,training,CN1C(=O)CN=C(c2ccccc2F)c2c1ccc(NC(=O)N1CCOCC1)c2Cl
3.4719999,training,CN(C)C(=O)/C=C/c1ccc2c(c1)OCO2
2.177,training,CCCCOC(=O)C(Cl)(Cl)C(Cl)=C(Cl)Cl
3.3110001,training,CCC(=O)C1c2cccc(O)c2C(=O)c2c(O)cccc21
2.3929999,training,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
2.6849999,training,COc1ccc(CC2CNC(=O)N2)cc1OC1CCCC1
2.198,training,CC(C)=Cc1ccc(C(C)C(=O)O)cc1
2.01,training,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
3.0610001,training,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
1.914,training,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1
3.661,training,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1c(F)c(F)c(F)c(F)c1F
2.3659999,training,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
1.324,training,COc1ccc(-c2nc3c4ccccc4ccc3n2C(C)C)cc1
2.711,training,COP(=S)(OC)Oc1ccc(C#N)cc1C
4.3530002,training,CCCSP(=S)(OCC)Oc1cnn(C)c(=O)c1OC
2.8429999,training,C#CCCC#CC#CCCCCO
1.943,training,CC1(C)CC(NCCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1
2.267,training,CC1(C)CC(=O)C(N)C(C)(C)N1
2.05,training,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC
2.401,training,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
3.9779999,training,COc1ccc(CC(=S)N(C)C)cc1
1.706,training,O=[N+]([O-])c1ccc(C(O)C2COC(C(Cl)Cl)=N2)cc1
2.3540001,training,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1
1.921,training,NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1
3.0699999,training,CN(SSC(C)(C)C)C(=O)O/N=C1/SC(C)(C)C(=O)N1C
4.7470002,training,CN(SSC(C)(C)C)C(=O)ON=C1SCCS1
2.302,training,CN/C(=C\[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
3.563,training,COP(=O)(SC)c1ccccc1
2.2809999,training,CCC1(c2ccccc2)CCNC1=O
3.1830001,training,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1
2.4849999,training,OCCNCCOc1ccc(/C(=C(/c2ccccc2)C(F)(F)F)c2ccccc2)cc1
2.177,training,Cc1c(Nc2ccccc2C(=O)O)ccc(O)c1Cl
3.0320001,training,O=c1n(CC2CO2)c(=O)n(CC2CO2)n1CC1CO1
2.175,training,COCC(=O)N(c1c(C)cccc1C)N1CCOC1=O
2.6849999,training,ClC/C(Cl)=C(\Cl)C(Cl)Cl
2.8380001,training,CN1CCC(Oc2ccc(N)cc2)(c2ccccc2)CC1
1.868,training,CCSc1nc(=O)n(CC(C)(C)C)c(=O)n1N
2.0450001,training,CCOCN(C(=O)CCl)c1c(C)cccc1OC(C)C
2.062,training,CCCOc1cccc(C)c1N(COCC)C(=O)CCl
1.934,training,Cc1cccc(OCCC(C)C)c1N(C)C(=O)CCl
2.4300001,training,Cc1cccc(OC(C)C)c1N(C)C(=O)CCl
2.1300001,training,CCCCc1ccc(O)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1
1.709,training,N=C(N)NCC1CCC(C(=O)Oc2ccccc2C(=O)OCc2ccccc2)CC1
1.859,training,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
2.6210001,training,CC1(C)CC1CC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
2.904,training,O=C1C(CCC2CC2)C(=O)N(c2ccccc2)N1c1ccccc1
2.5829999,training,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
3.128,training,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)Oc1ccc(OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC)cc1
3.1559999,training,CS/C(C)=N/OC(=O)N(C)SN(C)C(=O)Oc1ccc(C(C)(C)c2ccc(OC(=O)N(C)SN(C)C(=O)O/N=C(\C)SC)cc2)cc1
3.579,training,Nc1ncnc2c1ncn2C1OC2=CC(C(=O)O)(C(O)C(=O)O)OC2C1O
2.1500001,training,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1
2.109,training,O=C1CCCN1c1cccc2cccnc12
2.385,training,Cc1c/c(=N\C(=O)c2ccccc2O)n(-c2ccccc2)n1C
3.5880001,training,CCOP(=O)(OCC)N(SN(C)C(=O)O/N=C(/C)SC)C(C)C
1.438,training,O=C1c2ccc3c4c(ccc(c24)C(=O)C1(Cl)Cl)CC3
4.2800002,training,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
1.779,training,Cc1nc(N)nc(N2N=CCC2C)n1
3.483,training,CC(C)(C)CO/N=C/C1C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
1.873,training,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC
1.975,training,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)C21
2.1570001,training,CCCCC(O)(Cn1cncn1)c1ccc(Cl)cc1Cl
3.622,training,O=C(c1cccnc1)N1CCN=C1Nc1c(Cl)cccc1Cl
3.9419999,training,O=C(c1ccc2ccccc2n1)N1CCN=C1Nc1c(Cl)cccc1Cl
